type,commodity,commodity_origin_iso2,commodity_origin_country,commodity_destination_iso2,commodity_destination_country,date,value_m3
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-05,5824642.620925855
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-02,1160703.6401796865
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-03,1734833.5565325515
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-04,2509220.35624821
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-01-02,1375518.9657169576
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-01-03,1370238.444301342
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-01-04,1151543.2155655231
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-01-03,2608093.2679653675
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-01-04,1096160.518733235
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-01-05,3715833.672684865
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-01-03,4728697.282512793
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-01-04,4715479.530615846
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-01-05,4729977.090492554
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-01-02,36035214.67723619
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-01-03,36452651.26953637
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-01-04,32493805.024385992
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-01-02,139901.44466226758
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-01-03,83663.60819241728
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-01-04,147114.47610624274
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-01-03,3965617.6940387934
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-01-04,2299821.9698003507
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-01-05,4874529.361422269
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-02,1550416.3867136296
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-03,557563.8108036907
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-04,746074.8635936889
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-02,41580640.77809621
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-03,41729197.84513361
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-01-04,38139338.83266615
crossborder,natural_gas,SK,Slovakia,UA,Ukraine,2023-01-02,5753592.148741444
crossborder,natural_gas,SK,Slovakia,UA,Ukraine,2023-01-04,5695955.508328329
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-01-02,40031.94378698225
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-01-03,77153.87701441899
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-01-04,54650.87119932432
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-01-02,80827.33155844155
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-01-03,138249.47441558438
crossborder,natural_gas,NL,Netherlands,GB,United Kingdom,2023-01-04,1550.5394372294368
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-01-02,144955122.3787253
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-01-03,135803298.68365425
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-01-04,131616841.58691162
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-01-02,48224856.38596156
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-01-03,52642719.91979864
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-01-04,57024623.413411856
crossborder,natural_gas,lng,LNG,GB,United Kingdom,2023-01-02,44925726.884638235
crossborder,natural_gas,lng,LNG,GB,United Kingdom,2023-01-03,63986278.22143185
crossborder,natural_gas,lng,LNG,GB,United Kingdom,2023-01-04,67904517.71046677
crossborder,natural_gas,DE,Germany,AT,Austria,2023-01-06,6968795.312174987
crossborder,natural_gas,DE,Germany,AT,Austria,2023-01-07,14268276.530633893
crossborder,natural_gas,DE,Germany,AT,Austria,2023-01-08,16947586.687198862
crossborder,natural_gas,IT,Italy,AT,Austria,2023-01-06,8382087.335005622
crossborder,natural_gas,IT,Italy,AT,Austria,2023-01-07,3241194.148917673
crossborder,natural_gas,IT,Italy,AT,Austria,2023-01-08,3828443.294087091
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-01-06,18330977.268408723
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-01-07,17540436.01481153
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-01-08,17023795.827888943
crossborder,natural_gas,FR,France,BE,Belgium,2023-01-05,6749818.214071471
crossborder,natural_gas,FR,France,BE,Belgium,2023-01-06,17088284.300680984
crossborder,natural_gas,FR,France,BE,Belgium,2023-01-07,22456481.93388993
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-01-05,10336455.566627732
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-01-06,11172923.52653991
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-01-07,9130957.587834569
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-01-05,43612173.98531951
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-01-06,43605935.761160515
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-01-07,43401729.16681056
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-01-05,56774838.42192401
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-01-06,55104030.52865742
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-01-07,37647013.41634682
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-01-05,42692864.18637173
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-01-06,34623039.04895223
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-01-07,32727609.592028737
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-01-06,3783427.8758559944
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-01-07,3783754.801753905
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-01-08,3783274.738990076
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-01-06,6704440.12655272
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-01-07,7026487.85779343
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-01-08,5910729.810697818
crossborder,natural_gas,RO,Romania,BG,Bulgaria,2023-01-05,411404.6543156059
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-01-05,24502638.830578253
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-01-06,25174985.732335903
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-01-07,22629011.510002453
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-01-05,5475685.050605938
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-01-06,4443063.899486517
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-01-07,5993333.944982126
crossborder,natural_gas,FR,France,CH,Switzerland,2023-01-05,23181806.437991265
crossborder,natural_gas,FR,France,CH,Switzerland,2023-01-06,23069969.471566055
crossborder,natural_gas,FR,France,CH,Switzerland,2023-01-07,23088190.21779141
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-01-05,453938.932544969
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-01-06,484744.19744665216
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-01-07,483117.6129837074
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-01-06,27575381.16389077
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-01-07,28212818.8387197
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-01-08,27710106.5205132
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-01-05,75423097.3532617
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-01-06,75603387.43543427
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-01-07,76259162.9762678
crossborder,natural_gas,CH,Switzerland,DE,Germany,2023-01-01,19924.029870357394
crossborder,natural_gas,CH,Switzerland,DE,Germany,2023-01-03,4046660.230257398
production,natural_gas,DE,Germany,DE,Germany,2023-01-06,13217633.97426536
production,natural_gas,DE,Germany,DE,Germany,2023-01-07,12500228.51703692
production,natural_gas,DE,Germany,DE,Germany,2023-01-08,13006208.671194077
crossborder,natural_gas,FR,France,DE,Germany,2023-01-05,27245046.559363183
crossborder,natural_gas,FR,France,DE,Germany,2023-01-06,27445918.07581236
crossborder,natural_gas,FR,France,DE,Germany,2023-01-07,27620816.471784297
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-01-06,86622508.14673603
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-01-07,88806341.93304278
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-01-08,79974000.84331594
crossborder,natural_gas,NO,Norway,DE,Germany,2023-01-06,118482174.78588116
crossborder,natural_gas,NO,Norway,DE,Germany,2023-01-07,120505239.00095618
crossborder,natural_gas,NO,Norway,DE,Germany,2023-01-08,123378995.7793485
crossborder,natural_gas,lng,LNG,DE,Germany,2023-01-06,9244351.94065934
crossborder,natural_gas,lng,LNG,DE,Germany,2023-01-07,1452546.6865776528
crossborder,natural_gas,lng,LNG,DE,Germany,2023-01-08,1566844.563499034
crossborder,natural_gas,DE,Germany,DK,Denmark,2023-01-05,1944758.3619344772
crossborder,natural_gas,DE,Germany,DK,Denmark,2023-01-06,1255580.495721324
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-01-05,26421820.321547527
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-01-06,26353400.936779153
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-01-07,26253874.966732062
production,natural_gas,ES,Spain,ES,Spain,2023-01-05,90157.32747424018
production,natural_gas,ES,Spain,ES,Spain,2023-01-06,87542.98467399775
production,natural_gas,ES,Spain,ES,Spain,2023-01-07,109266.4392370102
crossborder,natural_gas,FR,France,ES,Spain,2023-01-05,7304506.916782127
crossborder,natural_gas,FR,France,ES,Spain,2023-01-06,210901.43661366563
crossborder,natural_gas,FR,France,ES,Spain,2023-01-07,2103.5582215342274
crossborder,natural_gas,lng,LNG,ES,Spain,2023-01-05,54752484.410752505
crossborder,natural_gas,lng,LNG,ES,Spain,2023-01-06,43982624.68443777
crossborder,natural_gas,lng,LNG,ES,Spain,2023-01-07,44789842.06896641
crossborder,natural_gas,EE,Estonia,FI,Finland,2023-01-05,4882018.446363636
crossborder,natural_gas,EE,Estonia,FI,Finland,2023-01-06,4870136.077272727
crossborder,natural_gas,EE,Estonia,FI,Finland,2023-01-07,3067987.8586363634
crossborder,natural_gas,ES,Spain,FR,France,2023-01-06,1720804.518923729
crossborder,natural_gas,ES,Spain,FR,France,2023-01-07,8105756.85520886
crossborder,natural_gas,NO,Norway,FR,France,2023-01-05,47517644.99121264
crossborder,natural_gas,NO,Norway,FR,France,2023-01-06,49520053.903339185
crossborder,natural_gas,NO,Norway,FR,France,2023-01-07,43065621.19595782
crossborder,natural_gas,lng,LNG,FR,France,2023-01-05,83718485.55694099
crossborder,natural_gas,lng,LNG,FR,France,2023-01-06,88448199.04468624
crossborder,natural_gas,lng,LNG,FR,France,2023-01-07,88401303.48657456
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-01-06,31886679.494401168
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-01-07,31613052.70392337
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-01-08,31577540.390907228
production,natural_gas,HR,Croatia,HR,Croatia,2023-01-05,1397957.931596673
production,natural_gas,HR,Croatia,HR,Croatia,2023-01-06,1401202.223507247
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-01-05,306682.0259919098
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-01-06,443269.9792996377
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-01-07,447375.83793817984
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-01-05,6973629.79843072
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-01-06,6974547.723780304
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-01-06,1313835.1838978322
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-01-07,2638743.566176953
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-01-08,2639153.0300558833
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-01-06,1211278.3700508515
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-01-07,863288.920510639
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-01-08,1287571.2291078116
production,natural_gas,HU,Hungary,HU,Hungary,2023-01-06,-3150819.0812764983
production,natural_gas,HU,Hungary,HU,Hungary,2023-01-07,-3198645.3879416715
production,natural_gas,HU,Hungary,HU,Hungary,2023-01-08,-3207352.9837287627
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-01-07,1876966.8014236055
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-01-08,1658668.993579052
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-01-06,9639114.40433408
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-01-07,9646365.50117558
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-01-08,9646528.859879484
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-01-06,183.84725029426448
crossborder,natural_gas,RU,Russia,HU,Hungary,2023-01-07,184.02958149056633
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-01-05,12313300.35677966
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-01-06,13833418.36734694
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-01-07,10445780.382303132
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-01-05,22711184.903244693
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-01-06,20496024.498584654
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-01-07,23091982.856722612
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-01-05,42975712.01208536
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-01-06,47085942.03598972
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-01-07,48489667.29580479
crossborder,natural_gas,GR,Greece,IT,Italy,2023-01-06,23262631.717576787
crossborder,natural_gas,GR,Greece,IT,Italy,2023-01-07,23934071.823961087
crossborder,natural_gas,GR,Greece,IT,Italy,2023-01-08,23366577.700315725
production,natural_gas,IT,Italy,IT,Italy,2023-01-05,5921973.305742182
production,natural_gas,IT,Italy,IT,Italy,2023-01-06,5886731.66657832
production,natural_gas,IT,Italy,IT,Italy,2023-01-07,5853908.695723615
crossborder,natural_gas,LY,Libya,IT,Italy,2023-01-05,3035762.13969475
crossborder,natural_gas,LY,Libya,IT,Italy,2023-01-06,1004889.1588050312
crossborder,natural_gas,LY,Libya,IT,Italy,2023-01-07,4031639.447532089
crossborder,natural_gas,lng,LNG,IT,Italy,2023-01-05,47507722.15107177
crossborder,natural_gas,lng,LNG,IT,Italy,2023-01-06,48072302.62503976
crossborder,natural_gas,lng,LNG,IT,Italy,2023-01-07,47877643.78629147
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-01-06,8704533.409412766
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-01-07,9546559.35949307
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-01-08,8984931.279871274
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-01-06,10392332.445856834
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-01-07,10245250.581172977
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-01-08,10397085.711620647
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-01-05,1668265.55762565
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-01-06,1718872.9950900164
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-01-07,1676547.023041871
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-01-06,6722362.6847536545
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-01-07,5705480.154311451
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-01-08,4605583.429636954
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-01-05,1792991.8735052955
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-01-06,1761461.078598889
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-01-07,1811674.3061955965
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-01-05,7912696.960619565
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-01-06,8480018.16696843
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-01-07,8569987.690766336
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-01-05,1131764.2077526131
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-01-06,1061828.0923344947
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-01-07,1047736.3985191636
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-01-05,43763352.74955032
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-01-06,44900587.70247338
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-01-07,36338518.52432567
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-01-05,42504.92608318891
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-01-06,5625072.385528596
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-01-07,10955034.676646449
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-01-05,51281253.866690375
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-01-06,52244968.19374503
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-01-07,53240272.3659596
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-01-05,22023005.396796532
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-01-06,25259067.93561525
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-01-07,22979531.42277056
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-01-05,51516749.9891596
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-01-06,50766809.98612002
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-01-07,51178443.84245978
crossborder,natural_gas,CZ,Czech Republic,PL,Poland,2023-01-08,237003.08826079415
crossborder,natural_gas,DE,Germany,PL,Poland,2023-01-06,3819604.630548681
crossborder,natural_gas,DE,Germany,PL,Poland,2023-01-07,5384513.528013872
crossborder,natural_gas,DE,Germany,PL,Poland,2023-01-08,5320696.410152827
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-01-06,14862184.954144165
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-01-07,14786173.721586052
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-01-08,14837889.637668774
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-01-07,639477.2991736945
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-01-08,1425889.2634404022
production,natural_gas,PL,Poland,PL,Poland,2023-01-06,6301738.705006927
production,natural_gas,PL,Poland,PL,Poland,2023-01-07,6271047.284243332
production,natural_gas,PL,Poland,PL,Poland,2023-01-08,6310226.933466686
crossborder,natural_gas,lng,LNG,PL,Poland,2023-01-06,19894647.35469188
crossborder,natural_gas,lng,LNG,PL,Poland,2023-01-07,19956371.679954935
crossborder,natural_gas,lng,LNG,PL,Poland,2023-01-08,19743320.816945333
crossborder,natural_gas,ES,Spain,PT,Portugal,2023-01-06,593944.9133801082
crossborder,natural_gas,ES,Spain,PT,Portugal,2023-01-07,375740.64590365713
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-01-06,10124932.970290612
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-01-07,7807699.449487562
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-01-08,7599106.21947123
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-01-06,777612.10357585
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-01-07,1089027.7814428944
crossborder,natural_gas,HU,Hungary,RO,Romania,2023-01-06,1249057.2215317665
crossborder,natural_gas,HU,Hungary,RO,Romania,2023-01-07,1181.1255119120208
production,natural_gas,RO,Romania,RO,Romania,2023-01-05,24027843.738547236
production,natural_gas,RO,Romania,RO,Romania,2023-01-06,23998174.37410873
production,natural_gas,RO,Romania,RO,Romania,2023-01-07,24224909.21086376
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-01-05,20039225.154017255
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-01-06,20826846.12201982
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-01-07,19032724.121832214
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-01-06,1116521.1902222417
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-01-07,1110228.0103632759
crossborder,natural_gas,HU,Hungary,RS,Serbia,2023-01-08,1117100.1317767364
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-06,8134381.493288122
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-07,8878143.705806065
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-01-08,8489787.63882859
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-05,2017978.734832056
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-01-06,2515627.4720053114
