departure_date_utc,arrival_date_utc,status,commodity_origin_iso2,commodity_destination_iso2,commodity_destination_region,commodity,value_tonne,value_eur
2022-02-20T13:37:00Z,2022-02-20T14:20:00Z,completed,RU,RU,Others,oil_or_chemical,7476,4923932.832
2022-02-20T12:10:00Z,2022-02-21T07:14:00Z,completed,RU,EE,EU,oil_or_chemical,15441,11326575.699
2022-02-20T11:50:00Z,2022-02-23T22:53:00Z,completed,RU,TR,Turkey,crude_oil,158018,93301239.2999434
2022-02-20T11:08:00Z,2022-02-25T04:27:00Z,completed,RU,CN,China,crude_oil,110828,68213985.94531655
2022-02-20T07:57:00Z,2022-03-17T22:30:00Z,completed,RU,NG,Others,oil_or_chemical,37039,24395070.648
2022-02-20T07:44:00Z,2022-02-28T18:50:00Z,completed,RU,SI,EU,oil_or_chemical,37320,27375675.48
2022-02-20T05:15:00Z,2022-02-24T15:31:00Z,completed,RU,TR,Turkey,oil_products,38512,27115914.08
2022-02-20T02:44:00Z,2022-02-24T17:12:00Z,completed,RU,TR,Turkey,oil_or_chemical,6407,4511104.63
2022-02-20T01:36:00Z,2022-03-02T19:39:00Z,completed,KZ,IT,EU,crude_oil,107593,63527954.03054594
2022-02-19T21:45:00Z,2022-02-25T06:37:00Z,completed,RU,DE,EU,oil_or_chemical,38734,28348097.644
2022-03-15T08:41:00Z,2022-03-25T00:00:00Z,completed,RU,JP,Others,crude_oil,106850,57349467.21623917
2022-03-15T03:32:00Z,2022-03-23T06:56:00Z,completed,RU,NL,EU,oil_products,45948,38749602.528
2022-03-14T23:22:00Z,2022-03-28T15:24:00Z,completed,RU,NO,Others,oil_or_chemical,38734,29279108.068
2022-03-14T23:19:00Z,2022-03-31T07:59:00Z,completed,RU,TR,Turkey,oil_or_chemical,38375,30979101.375
2022-03-14T18:45:00Z,2022-03-25T08:01:00Z,completed,KZ,IT,EU,crude_oil,111650,63679841.71406155
2022-03-14T13:53:00Z,2022-03-23T18:05:00Z,completed,RU,EG,Others,crude_oil,157617,89897228.94263537
2022-03-14T10:28:00Z,2022-03-19T13:38:00Z,completed,RU,NL,EU,crude_oil,109900,62681725.07277532
2022-03-14T04:36:00Z,2022-03-18T12:15:00Z,completed,RU,TR,Turkey,oil_or_chemical,39999,32290112.727
2022-03-14T04:08:00Z,2022-03-21T18:09:00Z,completed,RU,NL,EU,crude_oil,113252,64593546.20511329
2022-03-13T22:57:00Z,2022-03-16T11:14:00Z,completed,RU,PL,EU,oil_products,40597,33911445.443
2022-03-13T18:32:00Z,2022-03-20T02:27:00Z,completed,RU,CN,China,oil_products,46622,33036489.066
2022-03-13T13:51:00Z,2022-03-31T00:39:00Z,completed,KZ,IT,EU,crude_oil,105746,65779737.5298146
2022-03-12T23:51:00Z,2022-03-13T00:08:00Z,completed,RU,RU,Others,oil_products,10926,8162781.822
2022-03-12T23:44:00Z,2022-03-20T06:39:00Z,completed,RU,IT,EU,oil_or_chemical,42616,35373922.192
2022-03-12T22:40:00Z,2022-03-17T13:52:00Z,completed,RU,GR,EU,oil_or_chemical,37211,30887437.082
2022-03-12T20:46:00Z,2022-03-17T16:40:00Z,completed,RU,GB,United Kingdom,oil_or_chemical,38734,32151621.508
2022-03-12T11:49:00Z,2022-03-16T11:09:00Z,completed,RU,TR,Turkey,oil_or_chemical,37874,30198909.648
2022-03-12T10:07:00Z,2022-04-08T15:31:00Z,completed,RU,NG,Others,oil_or_chemical,37557,28058722.029
2022-03-12T09:10:00Z,2022-03-17T12:34:00Z,completed,RU,NL,EU,oil_or_chemical,52684,43730986.408
2022-03-12T08:18:00Z,2022-03-20T13:37:00Z,completed,RU,BE,EU,oil_or_chemical,30720,25499504.64
2022-03-12T03:19:00Z,2022-04-14T02:53:00Z,completed,RU,CN,China,crude_oil,110295,71152271.4514696
2022-03-12T02:13:00Z,2022-03-14T15:03:00Z,completed,RU,PL,EU,crude_oil,111009,69197022.94829318
2022-03-11T20:33:00Z,2022-03-22T11:15:00Z,completed,RU,NL,EU,oil_or_chemical,16614,13698508.824
2022-03-11T15:42:00Z,2022-03-14T17:30:00Z,completed,RU,DE,EU,oil_or_chemical,37321,30771761.636
2022-03-11T12:54:00Z,2022-04-09T17:24:00Z,completed,KZ,US,United States,crude_oil,112871,70320777.8287238
2022-03-11T09:48:00Z,2022-03-13T20:06:00Z,completed,RU,EE,EU,oil_products,13030,10743443.48
2022-03-11T05:02:00Z,2022-03-11T05:43:00Z,completed,RU,RU,Others,crude_oil,115048,74943403.44906263
2022-03-11T01:41:00Z,2022-04-15T11:40:00Z,completed,RU,EC,Others,oil_or_chemical,49999,37094408.097
2022-03-11T01:31:00Z,2022-03-28T04:56:00Z,completed,KZ,NL,EU,crude_oil,115166,71750606.4394114
2022-03-10T21:13:00Z,2022-03-28T23:21:00Z,completed,RU,RU,Others,oil_or_chemical,21852,16102236.204
2022-03-10T16:22:00Z,2022-03-20T11:46:00Z,completed,KZ,IT,EU,crude_oil,105777,62943888.99455996
2022-03-10T10:57:00Z,2022-03-16T10:43:00Z,completed,RU,DE,EU,oil_products,40549,33158823.103
2022-03-10T09:52:00Z,2022-03-15T09:39:00Z,completed,RU,DE,EU,oil_or_chemical,38734,31674612.298
2022-03-10T05:05:00Z,2022-03-11T19:29:00Z,completed,RU,LT,EU,crude_oil,112829,67140267.27329387
2022-03-09T23:24:00Z,2022-03-16T03:59:00Z,completed,RU,NL,EU,crude_oil,114385,69133594.36166088
2022-03-09T22:08:00Z,2022-03-21T09:03:00Z,completed,RU,GR,EU,crude_oil,38512,23276417.24051479
2022-03-09T20:59:00Z,2022-03-16T13:26:00Z,completed,RU,FR,EU,oil_or_chemical,45680,37084257.36
2022-03-09T20:41:00Z,2022-03-12T00:40:00Z,completed,RU,TR,Turkey,oil_or_chemical,39378,30764416.902
2022-03-09T20:14:00Z,2022-03-22T10:57:00Z,completed,RU,DK,EU,oil_or_chemical,37105,30122840.835
2022-03-09T20:03:00Z,2022-03-11T18:06:00Z,completed,RU,PL,EU,oil_or_chemical,37304,30284394.408
2022-03-09T19:45:00Z,2022-03-18T21:49:00Z,completed,RU,NL,EU,oil_or_chemical,37620,30540931.74
2022-03-09T19:10:00Z,2022-03-19T13:08:00Z,completed,RU,BE,EU,oil_products,43550,35355065.85
2022-03-09T17:45:00Z,2022-03-15T02:00:00Z,completed,RU,DE,EU,oil_products,32310,26230130.37
2022-03-09T16:29:00Z,2022-03-15T19:10:00Z,completed,RU,FR,EU,oil_products,74910,60813960.57
2022-03-09T11:25:00Z,2022-03-12T09:22:00Z,completed,RU,SE,EU,crude_oil,46564,28142996.790281747
2022-03-09T00:37:00Z,2022-03-13T11:28:00Z,completed,RU,NL,EU,crude_oil,115091,69560296.44339654
2022-03-08T22:50:00Z,2022-03-14T08:16:00Z,completed,RU,NL,EU,crude_oil,113226,81993953.35963516
2022-03-08T16:46:00Z,2022-03-20T09:29:00Z,completed,RU,RU,Others,crude_oil,108402,78500596.43625289
2022-03-08T14:13:00Z,2022-03-14T04:24:00Z,completed,RU,CN,China,crude_oil,110828,86356457.748047
2022-03-08T12:09:00Z,2022-03-26T06:20:00Z,completed,RU,NL,EU,crude_oil,114850,83169992.25755656
2022-03-08T09:36:00Z,2022-03-16T19:31:00Z,completed,RU,EG,Others,oil_products,74663,54206831.26
2022-03-08T06:18:00Z,2022-03-15T23:22:00Z,completed,RU,IT,EU,oil_or_chemical,40002,32209250.382
2022-03-08T02:12:00Z,2022-03-11T15:59:00Z,completed,RU,RO,EU,crude_oil,114598,82987503.46305151
2022-03-07T23:54:00Z,2022-03-08T15:54:00Z,completed,RU,EE,EU,oil_or_chemical,15441,12297582.984
2022-03-07T22:21:00Z,2022-03-15T23:57:00Z,completed,RU,GB,United Kingdom,oil_or_chemical,37822,30122348.528
2022-03-07T22:04:00Z,2022-03-09T23:44:00Z,completed,RU,PL,EU,crude_oil,109900,85888929.08501443
2022-03-07T18:57:00Z,2022-03-14T02:37:00Z,completed,RU,NL,EU,oil_or_chemical,52725,41991455.4
2022-03-07T11:36:00Z,2022-03-26T06:41:00Z,completed,RU,CN,China,crude_oil,115630,88307737.03725898
2022-03-07T10:07:00Z,2022-04-09T07:10:00Z,completed,RU,IT,EU,crude_oil,112870,88210040.27138835
2022-03-07T09:22:00Z,2022-03-31T14:33:00Z,completed,RU,RU,Others,oil_products,39551,28399081.387
2022-03-06T21:50:00Z,2022-03-14T16:02:00Z,completed,RU,FR,EU,oil_or_chemical,37332,29430719.532
2022-03-06T17:37:00Z,2022-03-07T20:00:00Z,completed,RU,EE,EU,oil_products,13030,10272213.53
2022-03-06T17:05:00Z,2022-03-14T16:28:00Z,completed,KZ,EG,Others,crude_oil,157470,116917890.13839562
2022-03-06T10:07:00Z,2022-03-09T21:38:00Z,completed,RU,CN,China,oil_or_chemical,50922,36209412.072
2022-02-19T20:32:00Z,2022-03-04T01:56:00Z,completed,RU,BE,EU,crude_oil,106819,63118298.63281245
2022-03-06T01:06:00Z,2022-03-24T02:48:00Z,completed,KZ,NL,EU,crude_oil,116120,86216456.48612751
2022-03-05T23:59:00Z,2022-03-15T04:23:00Z,completed,KZ,TR,Turkey,crude_oil,115952,86036455.16764058
2022-03-05T19:36:00Z,2022-03-11T09:44:00Z,completed,RU,NL,EU,oil_or_chemical,49999,39061668.751
2022-03-05T11:15:00Z,2022-05-01T04:23:00Z,completed,KZ,LT,EU,crude_oil,114217,84749084.10275291
2022-03-05T09:38:00Z,2022-03-11T09:01:00Z,completed,RU,NL,EU,oil_products,113310,88523324.19
2022-03-04T23:57:00Z,2022-03-22T00:55:00Z,completed,RU,BE,EU,crude_oil,105171,78033110.32406518
2022-03-04T23:06:00Z,2022-03-13T00:29:00Z,completed,RU,IT,EU,oil_products,34530,26707746.45
2022-03-04T14:16:00Z,2022-03-08T05:18:00Z,completed,RU,TR,Turkey,oil_or_chemical,40158,29838839.688
2022-03-04T13:03:00Z,2022-03-11T02:39:00Z,completed,RU,FR,EU,crude_oil,113000,83841947.55797097
2022-03-04T11:07:00Z,2022-03-28T04:09:00Z,completed,RU,IN,India,crude_oil,157447,116820027.58548544
2022-03-04T05:54:00Z,2022-03-08T22:46:00Z,completed,RU,JP,Others,crude_oil,101906,76511850.14014006
2022-03-03T21:22:00Z,2022-03-06T08:30:00Z,completed,RU,DE,EU,oil_or_chemical,36713,28139963.805
2022-03-03T10:54:00Z,2022-04-25T16:09:00Z,completed,RU,TR,Turkey,crude_oil,105042,71118837.4822678
2022-03-03T00:38:00Z,2022-03-09T17:26:00Z,completed,RU,GB,United Kingdom,oil_or_chemical,38734,29689029.99
2022-03-02T19:06:00Z,2022-03-08T09:11:00Z,completed,RU,NL,EU,crude_oil,117153,81676073.29817742
2022-03-02T17:52:00Z,2022-03-07T11:54:00Z,completed,RU,CN,China,crude_oil,113684,82222137.66235825
2022-03-02T05:21:00Z,2022-03-07T16:07:00Z,completed,RU,DE,EU,oil_products,40597,30891191.031
2022-03-01T18:04:00Z,2022-03-02T11:45:00Z,completed,RU,RU,Others,oil_or_chemical,19992,13579046.208
2022-03-01T12:34:00Z,2022-03-04T08:48:00Z,completed,RU,NA,NA,oil_or_chemical,40083,29070877.161
2022-03-01T01:37:00Z,2022-03-03T12:40:00Z,completed,RU,PL,EU,oil_or_chemical,38734,29281393.374
2022-02-28T22:44:00Z,2022-03-03T01:29:00Z,completed,RU,PL,EU,crude_oil,111006,70759182.64229526
2022-02-28T20:26:00Z,2022-03-01T15:13:00Z,completed,RU,EE,EU,oil_or_chemical,15441,11615924.598
2022-02-28T17:27:00Z,2022-03-07T01:55:00Z,completed,RU,NA,NA,crude_oil,115567,73666526.67803665
2022-02-28T17:17:00Z,2022-03-22T01:57:00Z,completed,RU,US,United States,oil_or_chemical,50922,33555815.73
2022-02-28T05:43:00Z,2022-03-09T11:40:00Z,completed,RU,NL,EU,crude_oil,114218,72806625.97551194
2022-02-27T22:03:00Z,2022-03-09T07:56:00Z,completed,KZ,IT,EU,crude_oil,158546,97140695.73988818
2022-02-27T17:06:00Z,2022-02-27T19:13:00Z,completed,RU,RU,Others,oil_or_chemical,12712,8560438.768
2022-02-27T13:47:00Z,2022-03-07T01:25:00Z,completed,RU,BG,EU,crude_oil,114598,70213877.67840062
2022-02-27T13:29:00Z,2022-03-09T13:36:00Z,completed,RU,PT,EU,oil_or_chemical,37651,28233129.464
2022-02-27T13:26:00Z,2022-03-08T05:39:00Z,completed,RU,FR,EU,oil_or_chemical,37297,27967677.608
2022-02-27T00:32:00Z,2022-03-14T11:54:00Z,completed,RU,ES,EU,oil_or_chemical,37311,27978175.704
2022-02-26T22:53:00Z,2022-04-01T07:34:00Z,completed,RU,GR,EU,oil_or_chemical,40403,30205565.621
2022-02-26T13:26:00Z,2022-02-26T14:03:00Z,completed,RU,RU,Others,crude_oil,52292,32241414.282035936
2022-02-26T09:26:00Z,2022-03-01T16:57:00Z,completed,RU,FI,EU,oil_products,50973,38107771.611
2022-02-26T08:39:00Z,2022-03-04T07:00:00Z,completed,RU,BE,EU,oil_products,40600,30352844.2
2022-02-26T06:07:00Z,2022-02-26T06:40:00Z,completed,RU,RU,Others,crude_oil,115571,71257027.65220636
2022-02-26T05:50:00Z,2022-03-01T23:13:00Z,completed,RU,TR,Turkey,oil_or_chemical,37296,26771628.24
2022-02-26T00:22:00Z,2022-03-07T05:49:00Z,completed,KZ,HR,EU,crude_oil,158070,95778036.61751214
2022-02-25T22:12:00Z,2022-03-08T05:51:00Z,completed,RU,DZ,Others,oil_or_chemical,19806,13266613.368
2022-02-25T21:55:00Z,2022-03-04T04:37:00Z,completed,RU,BE,EU,oil_or_chemical,37321,27815565.226
2022-02-25T19:44:00Z,2022-03-06T13:57:00Z,completed,RU,GR,EU,oil_or_chemical,37371,27852830.526
2022-02-25T17:27:00Z,2022-03-04T10:00:00Z,completed,KZ,GR,EU,crude_oil,158143,95775291.7985025
2022-02-25T10:59:00Z,2022-02-27T09:07:00Z,completed,RU,PL,EU,crude_oil,113170,68538536.46912307
2022-02-25T06:06:00Z,2022-02-28T18:31:00Z,completed,RU,LV,EU,oil_or_chemical,52606,39207567.436
2022-02-25T05:58:00Z,2022-03-20T08:31:00Z,completed,RU,ES,EU,oil_or_chemical,39724,29606535.544
2022-02-25T04:43:00Z,2022-03-02T15:15:00Z,completed,RU,NL,EU,oil_products,113860,84860541.16
2022-03-15T18:53:00Z,2022-03-22T18:01:00Z,completed,RU,BE,EU,lng,96958,113062723.8
2022-03-13T09:44:00Z,2022-03-18T01:17:00Z,completed,RU,JP,Others,lng,74127,49292527.698
2022-03-11T15:25:00Z,2022-03-16T21:01:00Z,completed,RU,BE,EU,lng,10445,11582282.935
2022-03-11T12:11:00Z,2022-03-16T23:34:00Z,completed,RU,JP,Others,lng,80889,53000414.136
2022-03-09T15:57:00Z,2022-03-13T04:09:00Z,completed,RU,KR,South Korea,lng,84935,62323094.69
2022-03-09T05:19:00Z,2022-03-18T05:47:00Z,completed,RU,ES,EU,lng,96821,104049074.934
2022-03-08T15:22:00Z,2022-03-15T01:00:00Z,completed,RU,BE,EU,lng,96844,100944859.18
2022-03-08T00:48:00Z,2022-03-14T01:01:00Z,completed,RU,JP,Others,lng,84598,54096529.492
2022-03-02T09:22:00Z,2022-03-07T05:40:00Z,completed,RU,JP,Others,lng,74497,43680645.477
2022-02-26T23:55:00Z,2022-03-11T02:11:00Z,completed,RU,CN,China,lng,74044,50086249.316
2022-02-09T23:50:00Z,2022-02-17T20:01:00Z,completed,RU,GR,EU,oil_products,7036,4951289.488
2022-02-09T22:24:00Z,2022-02-15T10:52:00Z,completed,RU,NO,Others,oil_or_chemical,37311,23614952.742
2022-02-09T19:33:00Z,2022-02-24T23:31:00Z,completed,KZ,IT,EU,crude_oil,114479,66719128.697080135
2022-02-09T02:30:00Z,2022-02-15T23:58:00Z,completed,RU,NL,EU,oil_or_chemical,37297,26246197.276
2022-02-09T00:28:00Z,2022-02-19T14:55:00Z,completed,RU,NL,EU,crude_oil,51416,30979646.824121732
2022-02-08T21:32:00Z,2022-02-24T11:12:00Z,completed,RU,GB,United Kingdom,oil_or_chemical,37105,25977581.55
2022-02-08T20:54:00Z,2022-02-09T20:49:00Z,completed,RU,EE,EU,oil_products,7026,4918972.86
2022-02-08T20:37:00Z,2022-02-10T05:49:00Z,completed,RU,FI,EU,crude_oil,117099,69128502.57624131
2022-02-08T18:25:00Z,2022-02-12T21:39:00Z,completed,RU,RU,Others,oil_products,5600,3526594.4
2022-02-08T17:39:00Z,2022-02-18T07:56:00Z,completed,RU,TR,Turkey,oil_or_chemical,7431,4997124.57
2022-02-08T15:14:00Z,2022-02-18T19:47:00Z,completed,RU,RU,Others,oil_or_chemical,5502,3464878.998
2022-02-08T09:17:00Z,2022-02-27T22:55:00Z,completed,RU,US,United States,oil_or_chemical,51260,31605993.32
2022-02-08T04:07:00Z,2022-02-10T04:50:00Z,completed,RU,RU,Others,oil_products,6444,4058102.556
2022-02-08T03:14:00Z,2022-02-14T14:37:00Z,completed,RU,TR,Turkey,oil_or_chemical,6573,4420145.31
2022-02-07T21:29:00Z,2022-02-24T22:33:00Z,completed,RU,CN,China,crude_oil,107605,66290241.27591878
2022-02-07T13:07:00Z,2022-02-07T14:38:00Z,completed,RU,RU,Others,oil_or_chemical,5521,3458348.879
2022-02-07T10:01:00Z,2022-02-19T09:09:00Z,completed,KZ,GR,EU,crude_oil,115577,70718336.54261075
2022-02-07T09:48:00Z,2022-02-08T04:48:00Z,completed,RU,EE,EU,oil_or_chemical,39698,27644456.562
2022-02-07T08:33:00Z,2022-02-28T12:36:00Z,completed,RU,US,United States,oil_or_chemical,51371,31523557.295
2022-02-06T22:54:00Z,2022-02-13T05:02:00Z,completed,RU,NL,EU,crude_oil,113905,69282034.96603626
2022-02-06T21:34:00Z,2022-02-22T17:23:00Z,completed,KZ,ES,EU,crude_oil,113021,68744347.2533812
2022-02-06T18:57:00Z,2022-02-09T07:23:00Z,completed,RU,RU,Others,oil_products,6938,4321923.03
2022-02-06T14:54:00Z,2022-02-25T18:08:00Z,completed,KZ,TR,Turkey,crude_oil,111682,67929908.51215366
2022-02-06T09:54:00Z,2022-02-12T10:12:00Z,completed,RU,GB,United Kingdom,oil_or_chemical,17994,12458973.624
2022-02-06T04:57:00Z,2022-02-09T02:43:00Z,completed,RU,JP,Others,crude_oil,115048,70457351.33279882
2022-02-06T04:24:00Z,2022-02-15T16:01:00Z,completed,RU,GR,EU,oil_or_chemical,40059,27736691.364
2022-02-06T01:43:00Z,2022-02-22T01:18:00Z,completed,RU,NL,EU,oil_or_chemical,37557,26004316.572
2022-02-06T01:27:00Z,2022-02-13T19:38:00Z,completed,RU,RU,Others,oil_or_chemical,5404,3366340.74
2022-02-06T01:24:00Z,2022-02-16T13:02:00Z,completed,RU,UA,Others,oil_products,6564,4088945.34
2022-02-05T23:26:00Z,2022-02-23T03:49:00Z,completed,RU,MA,Others,crude_oil,113172,68891180.07878265
2022-02-05T22:09:00Z,2022-02-11T03:38:00Z,completed,RU,NL,EU,crude_oil,113170,68889962.61898555
2022-02-05T21:23:00Z,2022-02-13T08:11:00Z,completed,RU,NL,EU,crude_oil,109999,66959680.1106812
2022-02-05T17:53:00Z,2022-03-05T18:30:00Z,completed,RU,BR,Others,crude_oil,114270,69559565.50739135
2022-02-05T16:11:00Z,2022-02-10T03:53:00Z,completed,RU,GR,EU,oil_or_chemical,37662,25936538.892
2022-02-05T16:02:00Z,2022-02-14T13:01:00Z,completed,RU,RU,Others,crude_oil,109997,66958462.6508841
2022-02-05T15:33:00Z,2022-03-28T01:42:00Z,completed,KZ,CN,China,crude_oil,157512,95882263.7805218
2022-02-05T13:39:00Z,2022-02-10T20:17:00Z,completed,RU,DE,EU,oil_products,40597,27957773.602
2022-02-05T05:38:00Z,2022-02-08T05:34:00Z,completed,RU,RU,Others,oil_products,5500,3407332.5
2022-02-05T05:00:00Z,2022-02-11T03:48:00Z,completed,RU,JP,Others,crude_oil,114657,70273988.00126521
2022-02-05T03:36:00Z,2022-02-06T18:40:00Z,completed,RU,RO,EU,crude_oil,115567,70349088.18581164
2022-02-04T23:25:00Z,2022-02-17T09:09:00Z,completed,KZ,IT,EU,crude_oil,159021,96822897.0975782
2022-02-04T22:53:00Z,2022-02-05T13:03:00Z,completed,RU,FI,EU,crude_oil,117099,71297906.73703039
2022-02-04T22:02:00Z,2022-02-14T10:06:00Z,completed,RU,BE,EU,oil_products,74910,51302038.59
2022-02-04T20:40:00Z,2022-04-15T23:39:00Z,completed,RU,RU,Others,oil_products,5600,3449140.8
2022-02-04T19:52:00Z,2022-02-20T06:07:00Z,completed,RU,TR,Turkey,oil_products,5537,3641009.386
2022-02-04T18:13:00Z,2022-03-06T10:00:00Z,completed,RU,MA,Others,oil_or_chemical,39729,24469806.222
2022-02-04T03:49:00Z,2022-02-04T05:09:00Z,completed,RU,RU,Others,oil_or_chemical,37311,22980516.498
2022-02-04T03:39:00Z,2022-02-15T07:40:00Z,completed,RU,MA,Others,oil_or_chemical,38335,23611216.53
2022-02-04T03:30:00Z,2022-02-11T12:44:00Z,completed,RU,TR,Turkey,oil_or_chemical,5558,3654818.524
2022-02-04T02:39:00Z,2022-02-07T16:15:00Z,completed,RU,TR,Turkey,oil_products,34628,22770610.984
2022-02-04T00:55:00Z,2022-02-22T00:01:00Z,completed,KZ,IT,EU,crude_oil,115952,70599534.4278956
2022-02-03T20:20:00Z,2022-02-10T13:37:00Z,completed,RU,BE,EU,oil_products,39634,26992180.824
2022-02-03T13:44:00Z,2022-02-06T22:26:00Z,completed,RU,LT,EU,crude_oil,109900,64252698.833420254
2022-02-03T07:52:00Z,2022-02-10T09:35:00Z,completed,RU,MT,EU,oil_products,37270,25382211.72
2022-02-03T04:14:00Z,2022-02-14T04:30:00Z,completed,RU,RU,Others,crude_oil,101876,59987253.55133795
2022-02-03T02:01:00Z,2022-02-06T00:30:00Z,completed,RU,RU,Others,oil_products,5600,3429636
2022-02-03T00:55:00Z,2022-02-10T17:02:00Z,completed,RU,FR,EU,oil_or_chemical,38734,26379248.424
2022-02-02T21:12:00Z,2022-02-04T23:15:00Z,completed,RU,PL,EU,crude_oil,113563,66075754.56384712
2022-02-02T20:16:00Z,2022-02-04T08:10:00Z,completed,RU,DE,EU,oil_or_chemical,5717,3872741.536
2022-02-02T15:40:00Z,2022-02-14T15:28:00Z,completed,RU,MY,Others,crude_oil,108560,63624076.77733335
2022-02-02T15:37:00Z,2022-02-15T01:59:00Z,completed,RU,TR,Turkey,oil_or_chemical,6526,4246122.322
2022-02-02T03:23:00Z,2022-02-04T03:06:00Z,completed,RU,RU,Others,oil_products,6843,4169405.685
2022-02-02T01:22:00Z,2022-02-10T15:01:00Z,completed,RU,RU,Others,oil_products,5600,3412052
2022-02-02T00:21:00Z,2022-02-18T10:47:00Z,completed,KZ,FR,EU,crude_oil,114217,66456279.41335581
2022-02-02T00:01:00Z,2022-02-12T01:20:00Z,completed,RU,ES,EU,crude_oil,114218,66456861.25563335
2022-02-01T22:22:00Z,2022-02-07T13:49:00Z,completed,RU,TR,Turkey,oil_or_chemical,6407,4147622.706
2022-02-01T21:52:00Z,2022-02-07T07:00:00Z,completed,RU,TR,Turkey,oil_or_chemical,6980,4518558.84
2022-02-01T21:39:00Z,2022-02-07T15:19:00Z,completed,RU,TR,Turkey,oil_or_chemical,7013,4539921.654
2022-02-01T20:52:00Z,2022-02-07T20:42:00Z,completed,RU,RU,Others,oil_products,6477,3926564.664
2022-02-01T20:28:00Z,2022-02-05T08:25:00Z,completed,RU,RU,Others,oil_or_chemical,6289,3812593.048
2022-02-01T18:58:00Z,2022-02-08T05:06:00Z,completed,RU,RU,Others,oil_or_chemical,12712,7706421.184
2022-02-01T18:46:00Z,2022-02-02T11:27:00Z,completed,RU,EE,EU,oil_products,8269,5572570.059
2022-02-01T14:13:00Z,2022-02-03T21:53:00Z,completed,RU,RU,Others,oil_products,5630,3413086.16
2022-02-01T05:41:00Z,2022-02-09T20:49:00Z,completed,RU,RU,Others,oil_products,6613,4009012.216
2022-01-31T23:14:00Z,2022-02-06T13:11:00Z,completed,RU,NL,EU,crude_oil,113004,66816294.6818671
2022-01-31T22:49:00Z,2022-02-05T08:49:00Z,completed,RU,DE,EU,oil_products,6980,4679503.68
2022-01-31T22:28:00Z,2022-02-02T12:16:00Z,completed,RU,DE,EU,oil_or_chemical,6886,4616484.576
2022-01-31T20:19:00Z,2022-02-02T18:09:00Z,completed,RU,RO,EU,oil_or_chemical,6589,4417371.024
2022-01-31T19:53:00Z,2022-02-01T21:37:00Z,completed,RU,FI,EU,oil_products,50973,34173114.768
2022-01-31T18:18:00Z,2022-02-10T20:39:00Z,completed,RU,IT,EU,oil_or_chemical,36677,24588847.632
2022-01-31T10:39:00Z,2022-02-19T03:16:00Z,completed,RU,US,United States,oil_products,47187,27876144.933
2022-01-31T10:36:00Z,2022-02-13T01:25:00Z,completed,RU,RU,Others,crude_oil,101978,60758769.47718183
2022-01-31T01:04:00Z,2022-02-05T22:59:00Z,completed,RU,FR,EU,oil_products,74996,50278518.336
2022-01-30T21:38:00Z,2022-02-05T04:29:00Z,completed,RU,GB,United Kingdom,oil_or_chemical,38734,25824655.012
2022-02-19T18:40:00Z,2022-03-18T01:05:00Z,completed,RU,RU,Others,oil_or_chemical,6670,4383077.11
2022-02-19T17:56:00Z,2022-02-23T01:10:00Z,completed,RU,RU,Others,oil_products,5519,3626717.027
2022-01-30T17:15:00Z,2022-02-01T16:46:00Z,completed,RU,PL,EU,oil_or_chemical,38734,25824655.012
2022-01-30T14:01:00Z,2022-04-06T05:58:00Z,completed,RU,RU,Others,oil_products,6613,3964976.249
2022-01-30T11:34:00Z,2022-02-15T23:42:00Z,completed,RU,RU,Others,oil_or_chemical,7073,4240779.829
2022-01-30T10:24:00Z,2022-02-05T04:32:00Z,completed,RU,NL,EU,crude_oil,111107,65573361.09683239
2022-01-30T07:32:00Z,2022-02-03T21:30:00Z,completed,RU,RU,Others,oil_products,5600,3357608.8
2022-01-29T23:11:00Z,2022-02-15T13:32:00Z,completed,RU,RU,Others,oil_products,6586,3927811.368
2022-02-19T17:43:00Z,2022-02-22T05:08:00Z,completed,RU,RU,Others,oil_products,5600,3679944.8
2022-01-29T20:05:00Z,2022-02-14T20:15:00Z,completed,RU,DK,EU,oil_or_chemical,39067,25901616.335
2022-01-29T18:46:00Z,2022-02-02T05:20:00Z,completed,RU,TR,Turkey,oil_or_chemical,7150,4553491.8
2022-01-29T12:28:00Z,2022-02-03T16:35:00Z,completed,RU,NL,EU,crude_oil,112459,66363816.44075551
2022-01-29T03:02:00Z,2022-02-26T16:03:00Z,completed,RU,GB,United Kingdom,crude_oil,71498,42192089.09808141
2022-01-29T02:46:00Z,2022-01-31T09:58:00Z,completed,RU,SE,EU,oil_or_chemical,39999,26519536.995
2022-01-29T02:31:00Z,2022-02-07T05:42:00Z,completed,RU,TR,Turkey,oil_or_chemical,38341,24417542.532
